servidor,anio,AR,BB,BO,BQ,BR,BZ,CL,CO,CR,CU,CW,DM,DO,EC,GF,GP,GT,GY,HN,HT,JM,KY,LC,MQ,MX,NI,PA,PE,PR,PY,SR,SV,TT,UY,VC,VE,VI
E,2021,20.4479785867238,0.0,31.945525,0.0,16.8758703220192,0.0,18.4603426517572,43.1544605263158,18.5518115942029,52.7475543478261,0.0,48.4648636363636,30.3156030927835,76.0916617647059,0.0,0.0,57.8893531746032,0.0,27.1893472222222,0.0,0.0,0.0,0.0,0.0,31.2223812056738,0.0,86.7735333333333,33.1422029411765,134.589157894737,28.5509893617021,0.0,0.0,77.8575347222222,24.6124670781893,0.0,43.4617574257426,30.8105520833333
E,2022,19.7259636174636,52.002625,44.985624137931,0.0,25.2399136851521,66.662625,14.1582547709924,40.168073964497,14.8956746987952,110.319270833333,10.2980833333333,0.0,36.5833125,51.5855046728972,119.159916666667,72.8203846153846,40.5188975903615,0.0,49.6452441860465,0.0,0.0,37.1242083333333,62.647140625,56.5761666666667,47.4530151975684,51.0425714285714,73.6245733695652,13.6420447761194,97.1389558823529,25.6278706896552,88.5479583333333,42.5965,58.3299791666667,37.4795518018018,0.0,60.6261079136691,30.0778421052632
F,2012,104.446089285714,0.0,0.0,123.444575757576,55.1590028409091,105.05490625,99.5535748299319,161.49990625,102.208479166667,0.0,128.931019230769,0.0,129.750964285714,0.0,0.0,0.0,92.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.126428571429,0.0,0.0,0.0,162.131172661871,0.0,0.0,0.0
F,2013,219.578444444445,0.0,0.0,124.848451219512,42.0632096219931,117.480448717949,157.061076710817,147.541188888889,39.017567961165,0.0,102.599328402367,0.0,125.4115,16.7192777777778,0.0,0.0,121.9045,0.0,0.0,0.0,133.129958333333,95.75475,0.0,0.0,25.8744074074074,0.0,0.0,176.8135,0.0,227.219470588235,165.78325,0.0,0.0,241.642146666667,0.0,117.02453125,0.0
F,2014,190.26606034665,0.0,0.0,139.062590909091,50.9725911949686,102.7555,138.499896107056,163.384602564103,54.0179621212121,140.370118421053,146.927628787879,0.0,144.239346590909,28.0886621621622,180.76906,132.014813953488,135.815075949367,0.0,135.634990384615,0.0,127.749,101.937266666667,0.0,169.331092592593,52.3466528279182,140.711416666667,0.0,177.285737037037,114.930633333333,261.898333333333,201.558416666667,138.857766666667,179.984896174863,211.79524600939,0.0,96.57365,12.1257
F,2015,100.668675184162,167.784666666667,123.256064102564,0.0,51.5861148356401,163.459346153846,132.681028085281,146.011489130435,107.168896666667,169.671842105263,138.387320610687,0.0,129.970015151515,50.3871156716418,201.320644444444,128.877843317972,126.649051829268,116.671785714286,141.187208061002,0.0,131.280152542373,104.970022727273,165.3173125,155.281405405405,60.5581930835735,165.457666666667,169.151428571429,147.73013803681,109.989459104938,235.685316666667,173.250458333333,124.829309375,162.157365348399,86.3355596868885,0.0,51.0651096866097,17.1850119047619
F,2016,126.962640031032,167.744944444444,158.284787671233,0.0,46.3111819571866,146.981191176471,136.358283857442,114.713046822742,113.223290884718,167.156614035088,130.6406640625,0.0,118.519230861244,21.7877406716418,158.369465277778,138.422146017699,130.291688622755,92.0100454545454,124.936966321244,149.902875,147.67471875,77.8622777777778,166.614162337662,118.38528,95.3817313084112,50.9076111111111,138.015,149.408722627737,101.881011450382,210.015938461538,179.669034653465,128.278180272109,173.797993827161,8.03187878787878,140.948321428571,42.0457144970414,132.57132
F,2017,98.6073940855705,68.5142517985611,103.958356088561,0.0,31.7304741612032,54.2791416666667,72.2145500532482,65.58685,60.8659965909091,139.902297619048,85.0068027522936,0.0,94.1899603616134,24.7360592485549,136.023512195122,137.076115384615,94.4088284313725,0.0,99.6119149484536,0.0,81.6594782608696,79.430152173913,72.6032391304348,67.2651875,56.0449570815451,45.2179736842105,63.3296785714286,67.4179855305467,81.0037272727273,64.1538218623482,118.613850961538,73.1467280701754,89.3017025862069,7.0535080763583,69.348175,68.2401987381704,109.712171428571
F,2018,50.1943710900474,55.8788675496689,80.9581333333334,0.0,27.7982894641564,46.5758015873016,59.6514919286321,49.1626177474403,51.103790560472,67.0989404761905,68.4686777108434,74.4235,57.7073007334963,38.2688212290503,89.1287142857143,72.5473125,68.0360669856459,0.0,56.5286064516129,7.315,46.7640135135135,88.1139333333333,76.0344761904762,61.6908695652174,39.8287268965517,59.5367051282051,41.141690821256,43.5411649484536,56.3641288343558,34.8665662020906,89.2669913793103,33.4662708333333,60.325881294964,10.2579629324547,68.1034342105263,86.6594926289927,48.3770673076923
F,2019,41.3303394788594,43.9700751633987,66.4823127917833,0.0,23.782891985138,45.4598242677824,44.1096526778576,45.7611373507058,65.5536671554252,60.8829553571429,71.1730416666667,64.1306666666667,52.19315859375,78.2316461748634,84.2023125,67.7797636363636,50.026796875,0.0,66.0422846153846,4.61352173913043,0.0,66.4914886363637,56.8814166666667,88.5257173913044,32.7830118583496,55.77125,36.6930668316832,53.1784788359788,46.0145294117647,61.5844092741936,85.9369393939394,32.978038961039,64.45066015625,14.9841144067796,67.109,59.2196636363636,36.0892222222222
F,2020,35.8003764044944,41.7269301075269,48.1351663763066,0.0,26.9891214342314,47.694474789916,31.4686340160285,47.470830952381,57.9408920863309,79.65628125,72.6380227272727,61.157435483871,43.9195,92.5441553398057,113.614823529412,76.1043028169014,50.2551120689655,77.5253333333333,32.5783189655172,1.909,0.0,28.8451285714286,86.4135288461538,55.66875,45.6454985,44.2421875,49.2969489247312,49.4778484848485,106.959474226804,38.9162724014337,50.7043285714286,34.0812666666667,57.4557804878049,33.2056640893471,0.0,64.6016743589744,30.3768958333333
F,2021,19.8289539325843,0.0,77.710925,0.0,19.6637359346642,0.0,19.8407664473684,71.6626057692308,19.5494606299213,92.835597826087,0.0,0.0,29.0618128205128,101.002194444444,0.0,0.0,62.0608872180451,0.0,28.8182291666667,0.0,0.0,0.0,0.0,0.0,21.4484367816092,0.0,70.6957666666667,62.6695772058824,33.1813653846154,36.4860212765957,0.0,0.0,64.906647887324,11.74405,0.0,42.0539306930693,40.2776979166667
F,2022,14.7396168831169,0.0,0.0,0.0,13.4661023809524,0.0,9.72287130801688,57.7364591836735,19.5731727272727,127.237395833333,0.0,0.0,21.9425535714286,40.8966666666667,0.0,0.0,55.4241583333333,0.0,26.9430416666667,0.0,0.0,0.0,0.0,0.0,31.6268795180723,0.0,65.8703928571429,11.9851617647059,32.2918181818182,31.9518125,0.0,0.0,51.5695416666667,9.76693981481482,0.0,42.53116,28.3147894736842
G,2012,235.484409090909,0.0,0.0,112.581976190476,204.878710084034,95.2782045454546,187.93336,130.320575,94.6973809523809,0.0,106.935096153846,0.0,143.722954545455,0.0,0.0,0.0,93.1583333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.60475,0.0,0.0,0.0,230.678293478261,0.0,0.0,0.0
G,2013,238.367410852713,0.0,0.0,107.750785714286,200.302752968036,110.798846153846,186.321229517396,139.554666666667,113.422163461538,0.0,120.683355421687,0.0,195.741342105263,164.895555555556,0.0,0.0,97.4195,0.0,0.0,0.0,101.443166666667,89.16396875,0.0,0.0,90.6402427983539,0.0,0.0,143.810833333333,0.0,201.476472222222,156.6885,0.0,0.0,221.539208920188,0.0,97.4019615384615,0.0
G,2014,208.534164663996,0.0,0.0,125.789309523809,186.34414450867,110.548,179.061793494705,128.298019877676,110.19193359375,128.218901709402,108.032472440945,0.0,143.706107843137,120.323132352941,146.951043478261,99.0852307692308,113.210266666667,0.0,104.869739130435,0.0,92.2108070175439,91.3436585365853,0.0,125.7184,69.8949401709401,98.0730625,0.0,144.081606060606,85.2790517241379,206.9882,159.89775,91.4370333333333,134.243921052632,206.71902394636,0.0,113.087227272727,111.200592105263
G,2015,201.117747358751,105.126166666667,128.932631578947,0.0,179.379728826042,97.7167307692308,180.023347409221,113.113905913979,118.830707236842,140.169419354839,104.22456870229,0.0,152.791704320988,116.053654135338,192.525347826087,122.993247395833,91.2244580838323,119.520642857143,102.96210860215,0.0,105.697351694915,72.7194318181818,98.527375,119.581081081081,51.3489004273504,115.401866666667,134.2548125,134.547915151515,93.7572989296636,205.466412698413,128.30574,122.954279874214,136.090107734807,234.066326704545,0.0,95.2182165242166,118.825333333333
G,2016,202.679679526949,118.599875,137.428090277778,0.0,174.818463750506,94.7934852941176,186.044676687117,112.149511784512,101.587200534759,157.77148245614,103.289879844961,0.0,121.437438701923,121.422518518519,205.825493055556,140.493468468469,114.75354491018,108.420681818182,108.271823076923,101.017285714286,91.4829132653062,76.2870888888889,116.71993373494,166.79412,80.9868094736842,75.6360277777778,116.914,129.212155109489,85.0247977099237,206.152511450382,133.386075757576,88.1017089041096,124.06336196319,226.167421908894,81.9652666666667,97.8107411242603,131.834384615385
G,2017,201.155656771046,109.177327338129,155.154828996283,0.0,172.71958015873,83.2121625,168.854459332638,107.589254208754,106.575576576577,165.007369047619,109.48576146789,0.0,90.2024048611111,124.360750720461,166.589686046512,148.260378048781,104.888464646465,0.0,112.071538071066,0.0,95.5587214285714,72.8554673913044,115.779139705882,111.104984375,61.1403876953125,92.5739210526316,108.329183870968,128.491858490566,87.5057575757576,202.625524691358,134.392052884615,91.0886086956522,103.884465217391,200.511675555556,117.790575,113.74947492163,81.2962571428571
G,2018,194.933688311689,102.403725165563,148.227975961539,0.0,166.618180529996,89.235684,169.191620940171,111.650525773196,104.64182300885,177.466583333333,102.23225,109.15,89.7868425245099,111.42058401084,138.602392857143,105.552739583333,106.330263157895,0.0,100.29184516129,75.5419411764706,88.7959594594595,88.1850454545455,119.360926829268,93.1575434782609,68.8863865710561,90.96805,96.8159492753623,127.63795862069,90.5401636904762,197.91176975945,138.031560344828,78.2839166666667,105.603050359712,198.228890016921,111.638513157895,114.489504926108,78.8758173076923
G,2019,187.159995743615,81.4339117647059,146.692585526316,0.0,160.917547521398,88.0740329131653,165.33023531778,109.643634573894,104.219382352941,174.9345,95.5442671755726,101.859375,86.90551328125,114.64134984985,117.979291666667,103.162772727273,92.459484375,0.0,101.741484615385,63.0941818181818,0.0,92.1134886363636,107.235479166667,78.9610434782609,65.3608225453409,97.907125,80.3983960396039,132.267021390374,82.5112521008403,196.001026315789,130.106075757576,72.8582402597403,104.59279296875,174.198783018868,111.58475,94.1346666666666,67.3201097560976
G,2020,179.001828344533,106.438692307692,149.277119109948,0.0,156.611674855491,91.5830981595092,160.747689128816,105.563949554896,106.151830188679,194.9498125,86.4207931034483,119.922757575758,82.3196860655737,105.044112048193,107.498138297872,102.620552941177,86.0198251121076,112.192166666667,71.3524337349398,62.881,0.0,73.2657142857143,127.741512048193,77.14146875,62.5887796352584,83.4576,78.4107577092511,133.053517295598,95.951963768116,187.786781967213,132.213739130435,72.3809777777778,110.882730337079,167.438622085048,0.0,93.5760644927536,129.735770833333
G,2021,175.881989260143,106.528198630137,144.765606944444,0.0,155.081068759342,100.728674698795,153.600226452119,100.080781725888,102.511671122995,197.987,82.0328536585366,92.9854090909091,69.6884692118226,101.385946335079,102.919236111111,102.139512987013,97.0475931818182,0.0,75.6736304347826,0.0,0.0,73.9433928571429,103.359801075269,90.39875,57.6509079545455,84.6069404761905,70.9595670731707,129.008451724138,83.5860892857143,185.364035433071,124.994883333333,0.0,103.615820224719,170.916757527734,0.0,75.1957290502793,76.4106770833333
G,2022,174.782834235453,98.61865,151.399666666667,0.0,154.344021804062,82.9968125,150.650221768708,89.899512,99.0698112244898,157.865464285714,92.1279861111111,0.0,71.0625128755365,102.980886075949,115.725926470588,102.643333333333,102.939555555556,0.0,74.6236320754717,0.0,0.0,76.6485769230769,101.60743220339,86.2626279069767,57.9110430292599,82.7771428571429,93.4505337301588,133.59078125,79.8078804347826,177.801176470588,132.54409375,84.689,92.8309915254237,170.786890060241,0.0,72.1745529411765,73.3208684210526
H,2012,172.213414634146,0.0,0.0,79.2362121212121,167.448360465116,76.5269285714285,185.700091240876,111.002089285714,79.1345939393939,0.0,88.5723461538462,0.0,88.0446607142857,0.0,0.0,0.0,93.0916666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.130166666667,0.0,0.0,0.0,201.717962121212,0.0,0.0,0.0
H,2013,187.118020432692,0.0,0.0,81.3514047619048,170.06066399287,88.7058717948718,187.956279294653,122.392922222222,91.7692378640777,0.0,90.1240476190477,0.0,83.9244634146341,165.855944444444,0.0,0.0,114.666833333333,0.0,0.0,0.0,99.1435,61.55228125,0.0,0.0,84.0990802469136,0.0,0.0,129.72225,0.0,234.396694444444,119.277,0.0,0.0,208.201653658537,0.0,83.3330769230769,0.0
H,2014,189.748430633437,0.0,0.0,89.79535,167.735292492492,86.7213333333333,183.266877667141,109.305987301587,92.4277615384615,143.116166666667,90.3667765151515,0.0,111.24678442029,161.013028571429,135.33986,79.3317906976744,95.4505299145299,0.0,88.339962962963,0.0,85.2062786885246,67.5071444444444,0.0,164.612571428571,92.9730726190477,84.9457083333333,0.0,146.212433333333,71.0255833333333,202.916833333333,156.7875,81.0827352941177,116.702252688172,196.497204501916,0.0,109.44655625,82.0671
H,2015,197.110557686311,84.7153333333333,106.039304878049,0.0,168.450839777006,118.127423076923,183.981907954079,100.912889784946,101.976797297297,121.275322580645,84.1562595419847,0.0,85.9974878048781,135.305984848485,152.043358695652,85.8804041858679,112.359398203593,107.703392857143,99.6312932900433,0.0,86.4126239669421,60.7297727272727,81.069875,156.080621621622,84.9269028985507,99.6633333333333,146.593875,130.492511178862,75.6431052227342,201.112234375,112.397010204082,86.45479,113.835363720074,182.308809664694,0.0,99.9935840517241,82.5325158730159
H,2016,222.98575111201,82.0338888888889,119.720164383562,0.0,171.947371899225,98.941,181.952718137255,106.827207191781,98.1553881578947,136.513589285714,83.1902579365079,0.0,75.3069127358491,132.157034798535,203.052131944444,120.939716814159,102.620772189349,95.4715909090909,103.759291237113,90.5627142857143,75.1846354166667,63.7965777777778,93.9701296296296,183.9855,96.9131812339331,61.8528611111111,115.575,124.104083333333,66.8140340909091,195.48384351145,109.463732673267,79.8140136363636,104.76431595092,181.18139516129,69.3391,123.991536163522,79.3464423076923
H,2017,224.59175163684,103.707701438849,141.540022304833,0.0,183.059498164015,84.1764041666667,168.254004702195,110.436374576271,96.4190586907449,166.148345238095,102.403151376147,0.0,98.4266203059805,123.740582848837,154.297697674419,137.258804878049,105.547935643564,0.0,112.231396464646,0.0,76.8703857142857,56.9674239130435,122.434795454545,104.3453125,91.5194057815846,72.2336052631579,94.7461038961039,139.971132492114,73.2030808383233,191.286015228426,136.576857142857,106.435222222222,85.906,195.879275147929,98.2065,144.363428321678,81.924
H,2018,211.709918977056,86.8097649006623,134.163157933579,0.0,167.774096879536,78.5479444444445,160.836734842015,112.71248630137,87.2427405247814,115.007125,90.803124260355,88.5835,75.7471922604422,111.943269541779,113.647339285714,108.279638297872,93.4808357142857,0.0,94.6003311688312,62.9110294117647,81.4561891891892,72.6979666666667,108.080630952381,73.5378369565217,96.6263091286307,78.6350375,77.4554082125604,133.77352233677,69.1041577380952,181.098101694915,120.241974137931,66.0806041666667,83.8734820143885,185.219474295191,98.3337763157895,114.304028606965,62.5637115384615
H,2019,181.661410473815,79.1057777777778,137.366859477124,0.0,150.516443381745,79.7184299719888,158.68022,101.366385822511,96.0335599415204,0.0,89.2877709923664,91.003875,76.7805023474178,105.601293150685,109.079413043478,100.288554545455,77.1788626943006,0.0,94.7247769230769,48.4989090909091,0.0,73.6956931818182,109.380875,71.4639891304348,80.9268760997067,78.19975,74.1034727722772,125.743986702128,67.2429705882353,189.7858125,116.359060606061,61.9152597402597,92.2713203125,165.012453924915,97.5805,91.7877481617647,60.5487111111111
H,2020,118.588811638591,71.6763548387097,136.544478260869,0.0,84.9590001984127,97.4224041666667,118.370698384201,128.765995024876,102.795657039711,189.927219512195,76.0452386363636,89.4349354838709,82.9582568359375,101.581665048544,155.299367647059,118.729098591549,90.9555527777778,99.2093333333333,86.6674568965517,25.618,0.0,54.6805857142857,97.780141509434,79.0943235294118,86.8688109327984,105.380875,83.7748225806452,116.144951965065,75.0878350515464,126.015482078853,119.169287878788,85.5084444444444,94.984487804878,150.965452879581,0.0,95.899,56.2852708333333
H,2021,80.8469125560538,0.0,148.012825,0.0,46.4032726860254,0.0,88.9551644736842,122.882640776699,145.631854330709,180.468358695652,0.0,0.0,68.5977974358974,124.76525,0.0,0.0,126.532102941177,0.0,141.598791666667,0.0,0.0,0.0,0.0,0.0,112.938825,0.0,118.267133333333,118.686242647059,64.6429230769231,41.0642074468085,0.0,0.0,94.9960281690141,73.400924,0.0,66.715185,56.5689791666667
H,2022,57.4689415584416,0.0,0.0,0.0,35.8041443914081,0.0,70.1069535864979,66.1034081632653,98.4925181818182,208.992152173913,0.0,0.0,31.7121607142857,107.313015151515,0.0,0.0,80.5901779661017,0.0,105.473791666667,0.0,0.0,0.0,0.0,0.0,80.293765060241,0.0,83.2470178571429,86.7147205882353,59.6100909090909,39.5080208333333,0.0,0.0,59.6934444444444,32.0890458715596,0.0,78.1054657534246,39.1716842105263
I,2012,239.335639240506,0.0,0.0,127.395424242424,197.821630813954,117.4805,217.430069852941,82.9739677419355,149.658800595238,0.0,61.8530512820513,0.0,130.789875,0.0,0.0,0.0,93.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.662857142857,0.0,0.0,0.0,243.512351694915,0.0,0.0,0.0
I,2013,244.117477491961,0.0,0.0,109.085892857143,154.740652740341,84.9102307692308,206.286309128631,74.58255,150.533891304348,0.0,94.1524441176471,0.0,146.614743902439,0.0,0.0,0.0,164.8285,0.0,0.0,0.0,159.946,200.43390625,0.0,0.0,127.302008230453,0.0,0.0,191.579,0.0,244.212611111111,202.583583333333,0.0,0.0,250.562639908257,0.0,253.075384615385,0.0
I,2014,232.152659137577,0.0,0.0,107.166590909091,140.820084976526,98.7923571428572,213.470131349206,151.791790650406,114.751325925926,224.945285714286,143.695041666667,0.0,191.974052941176,195.8425,193.355,141.259170588235,139.898664444444,0.0,139.937692307692,0.0,102.765081967213,213.934455555556,0.0,167.127732142857,90.0467403846153,115.306791666667,0.0,186.528385185185,66.7503333333333,247.652333333333,106.98025,45.6140882352941,105.71474863388,242.109101449275,0.0,226.758083333333,100.684675
I,2015,220.108560592976,57.5165,143.98585,0.0,126.917885396518,80.3571923076923,223.028789473685,177.900651162791,95.1748782894737,181.536366666667,120.377060606061,0.0,164.247292429793,172.184133333333,220.056522222222,125.183338285714,91.1978488372093,82.9721785714286,99.0497709923664,0.0,108.378165217391,168.430170454545,123.9728125,169.525864864865,104.424330434783,65.1082,96.0372142857143,175.026203703704,82.7289391171994,264.048223214286,91.3019230769231,112.48549044586,126.406786111111,232.571209401709,0.0,137.416175968992,56.8954484126984
I,2016,132.003889383155,53.5901666666667,141.345609375,0.0,94.0615220125785,70.5025142857143,192.88225913242,154.858125,78.3103421750663,212.525346153846,111.965952755906,0.0,145.258110294118,155.804953441296,201.713222222222,146.098491071428,107.561552980132,89.931,120.703273529412,93.71575,49.7183673469388,126.829511111111,93.454234939759,162.133961538462,134.818244755245,60.1025833333333,75.095,147.679852657005,62.9584545454545,253.387164179105,90.314795,97.6081965811966,119.502447204969,127.302876824818,40.2847333333333,133.508181818182,93.5099038461538
I,2017,88.447452392947,56.099625984252,131.214146226415,0.0,73.0905105162522,86.2790175438597,140.431870946822,126.676905172414,139.38481030445,108.787483333333,103.197431372549,0.0,120.03827311522,158.200234076433,187.01161627907,153.368182926829,147.83064893617,0.0,141.290440340909,0.0,138.064227272727,233.082576086956,72.032109375,210.177328125,130.382076180258,84.5253823529412,116.904437037037,137.488768199234,76.1970786163522,172.303587349398,94.8719947916667,123.496881818182,106.581414414414,75.1874583333333,69.847725,154.692057507987,149.895558823529
I,2018,83.4922174757281,56.1004735099338,154.568082739509,0.0,82.4381997379258,135.639456349206,110.878692377496,156.870930313589,141.48375,47.4771923076923,78.5232094594595,58.727,147.778012946979,182.112387052342,178.069571428571,195.025364583333,155.101768292683,0.0,144.465069078947,142.043117647059,44.8475405405405,119.041922222222,68.0589761904762,111.166076086956,95.3154157381616,149.841638888889,94.5917874396136,122.343015463917,67.3387389937107,58.179625,99.0191440677966,193.033784722222,67.0603848920863,42.5584220563847,68.8608947368421,124.987475062344,121.6553875
I,2019,73.51188475,52.3855490196079,142.314681547619,0.0,66.8099186962751,117.013677824268,105.87497485081,187.48698997709,147.650503322259,69.6075892857143,106.902449579832,127.761454545455,148.244738132911,133.977240896358,195.605416666667,230.390588235294,178.596635638298,0.0,213.352535087719,93.8620476190476,0.0,115.851625,57.5791666666667,55.4854239130435,81.4782312724894,136.79625,107.406366336634,139.936375668449,65.3700336134454,16.5598836734694,93.425775862069,189.812766233766,83.53184765625,32.6392645051194,67.06425,101.365671052632,66.1351388888889
I,2020,69.6549747126437,41.5894301075269,189.933065602837,0.0,78.1127801057771,102.244803418803,59.6766281281281,107.396941176471,100.926876893939,48.2605729166667,75.2364090909091,53.9190806451613,63.0052519685039,20.7291957236842,192.601787878788,108.786894366197,85.3230316091954,72.0925,97.040474137931,92.3685,0.0,115.014128571429,79.6059339622641,65.4643676470588,77.1677309619237,45.9689375,96.5513687150838,161.776758695652,84.3286546391753,18.4211768060837,162.717014285714,36.7609888888889,93.449006097561,20.2037652173913,0.0,72.901563583815,48.8370208333333
I,2021,34.1591244394619,0.0,18.53475,0.0,47.7916574410163,0.0,27.354078125,116.679004901961,68.2354208333333,78.6948214285714,0.0,0.0,45.0700788043478,10.6120677966102,0.0,0.0,86.8952125984252,0.0,54.3544375,0.0,0.0,0.0,0.0,0.0,69.5873662182362,0.0,85.1235,67.2873455882353,88.1865384615385,3.47048936170213,0.0,0.0,117.069338709677,20.0281610878661,0.0,59.8375153061225,44.4096666666667
I,2022,42.7483682432432,0.0,0.0,0.0,35.9714226044226,0.0,23.3663072033898,133.681989795918,71.6877181818182,143.9114375,0.0,0.0,116.563745454545,13.3835909090909,0.0,0.0,54.9506779661017,0.0,111.872291666667,0.0,0.0,0.0,0.0,0.0,83.9136385542169,0.0,165.959947368421,30.4428235294118,87.9447272727273,4.89241666666667,0.0,0.0,105.373861111111,17.5234814814815,0.0,89.0990135135135,51.498
J,2012,32.5036111111111,0.0,0.0,65.0522272727273,154.417954268293,56.7282714285714,207.831201754386,94.09575,124.466990740741,0.0,19.5007272727273,0.0,80.7738103448276,0.0,0.0,0.0,93.0916666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.003166666667,0.0,0.0,0.0,236.703318181818,0.0,0.0,0.0
J,2013,72.6500137061404,0.0,0.0,94.0802261904762,187.815811467444,116.9605,246.287959212377,123.1213,129.569683168317,0.0,80.1051208053691,0.0,163.778666666667,243.648444444444,0.0,0.0,197.009333333333,0.0,0.0,0.0,149.272333333333,105.2748125,0.0,0.0,97.9499206349206,0.0,0.0,184.7795,0.0,208.860472222222,254.574583333333,0.0,0.0,252.724843283582,0.0,149.254833333333,0.0
J,2014,104.325393724935,0.0,0.0,91.382775,61.4685110217456,119.998166666667,194.262737953304,151.165671383648,119.839770992366,95.071534883721,45.6374312977099,0.0,103.934901162791,203.618933962264,128.16492,83.0700117647059,96.4128831168831,0.0,72.9380740740741,0.0,74.700379032258,43.6214555555556,0.0,111.254696428571,122.142981414868,62.0840555555556,0.0,188.821896296296,49.9519,226.8004,124.884,43.5489411764706,102.432583333333,93.4063050682262,0.0,176.951588235294,50.7119625
J,2015,91.0606982323233,70.845,142.270539473684,0.0,70.7742678597411,86.5423076923077,191.06631372549,122.924930167598,63.9537152317881,102.291636363636,90.4097222222222,0.0,97.1251236933798,174.47007826087,143.760579545455,95.0681814814815,101.283440789474,132.178185185185,114.412475717439,0.0,86.1544049586777,74.0290113636363,80.3979375,101.410972972973,84.3447320916905,81.1245357142857,113.9070625,177.571844512195,94.0019699074074,206.561483333333,148.627806122449,110.583,132.108372007366,52.3578498062016,0.0,111.897149920255,58.4512380952381
J,2016,59.6701189790037,59.3900555555556,40.0335714285714,0.0,54.7367015296368,114.2529,146.125900675676,100.834452542373,42.0974747340425,214.587203125,109.689255905512,0.0,80.6792357819906,113.769966796875,195.748350746269,126.323821428571,93.2227347560976,97.0250227272727,106.852684782609,85.9072857142857,53.7997244897959,198.425125,92.3145731707317,176.609083333333,129.106608235294,62.6114166666667,76.153,133.846657563025,51.3242651515152,186.5585,91.0471782178217,61.8804432624113,104.494110429448,40.1956844919786,50.4956,103.555855095541,96.7258
J,2017,67.4564382716049,59.3199891304348,73.1078862660944,0.0,43.903751497006,83.2099208333333,63.8012410196987,115.361802721088,44.0799850230415,102.720661764706,74.418995412844,0.0,81.1620887784091,144.649201780415,163.065238095238,147.910275,103.16848,0.0,109.526083333333,0.0,135.5067,133.757673913043,85.3450217391304,145.524640625,130.044201508621,79.2792894736842,97.0354580645162,99.4715411764706,75.0512409638555,117.289176595745,95.2058398058252,84.4383377192983,93.8850688073395,62.6010860294118,75.29475,123.015173986486,120.210514705882
J,2018,77.2985324983073,60.6751953642384,178.439424168298,0.0,46.1117935388043,113.45611965812,37.6029511769834,151.920037401575,48.1351486486487,51.0372317073171,78.4479423076923,0.0,123.401333579882,150.560033033033,138.787211538462,145.473315789474,124.518330645161,0.0,124.736942307692,119.101882352941,73.2588472222222,120.713431818182,75.636575,153.330556818182,121.521797218155,179.032767857143,72.8556014851485,179.134711015737,91.0382453987731,108.980413857678,91.9691982758621,83.4064264705883,89.4896123188406,59.0320571672355,70.5877894736842,114.21876446281,103.521794117647
J,2019,57.2999188151399,44.7664346405228,154.10761485826,0.0,61.2141488137814,97.6740674242425,24.600824291498,152.153351895735,42.8721335311572,47.6583518518519,77.2795076923077,69.674625,107.663328723404,150.634162903226,127.035166666667,162.62897826087,121.891179104478,0.0,177.1115,57.0081363636363,0.0,90.5631590909091,68.9777291666667,56.8584347826087,82.5067092024541,80.27475,70.8505390625,151.108017379679,78.205537815126,73.3573858921162,98.8820303030303,48.6788181818182,57.71609375,58.1088300884956,68.88325,90.8845594713656,46.9780777777778
J,2020,60.4394518860663,42.7238494623656,170.372021696253,0.0,86.0109599999998,109.4393875,30.7533639607494,91.4824214285714,38.386458781362,48.2863958333333,64.90925,60.5423461538462,50.3628896484375,84.7556003236246,106.733882352941,89.0029647887324,65.5663735955056,70.4935,54.074052631579,52.3665,0.0,82.4365714285714,79.2978113207547,70.3779264705882,63.501652217742,49.971,67.8344220430108,145.777667391304,64.3060721649485,70.6184671532847,115.140765625,33.4633555555555,25.6590853658537,44.9350331010453,0.0,73.5771179487179,28.3858541666667
J,2021,70.6891029411764,0.0,200.240026315789,0.0,48.0666802536231,0.0,36.3739663865547,95.6428076923077,23.9607261904762,48.5636,0.0,0.0,30.0928789473684,125.026777777778,0.0,0.0,93.7668721804511,0.0,42.9670208333333,0.0,0.0,0.0,0.0,0.0,52.9122307692307,0.0,72.8621333333333,110.638330882353,80.3833076923077,41.9038457446809,0.0,0.0,31.5302253521127,50.092844,0.0,83.843825,32.5014791666667
J,2022,40.4294504132231,52.072875,146.848445578231,0.0,46.8316327554745,131.269833333333,18.3428323809524,99.5085384615385,27.9163614457831,104.410354166667,94.9402916666667,0.0,38.6971566666667,91.9004455782313,104.8289,78.9123857142857,76.5533630952381,0.0,51.6331627906977,0.0,0.0,61.2625,72.594890625,73.5879090909091,54.4597386018238,42.3786428571429,65.2880652173913,95.5884179104478,64.0660147058824,30.9526363636364,104.89525,42.4465,44.6261363636364,41.7246081081081,0.0,60.4804888059702,30.7130526315789
