ASN,Location (country),TOTAL bias (selected),rank,metric,asn,af,nbsamples,asn_name,cc
268577,BR,-0.81,,,,,,,
268835,BR,-0.81,,,,,,,
269079,BR,-0.81,,,,,,,
269367,BR,-0.81,,,,,,,
269441,BR,-0.81,,,,,,,
269556,BR,-0.81,,,,,,,
269852,EC,-0.81,,,,,,,
270012,PE,-0.81,,,,,,,
270081,PE,-0.81,,,,,,,
270337,BR,-0.81,,,,,,,
270483,BR,-0.81,,,,,,,
271275,BR,-0.81,,,,,,,
262418,BR,-0.81,,,,,,,
271805,PE,-0.81,,,,,,,
271862,PE,-0.81,,,,,,,
262694,BR,-0.81,,,,,,,
262855,BR,-0.81,,,,,,,
11921,BR,-0.81,,,,,,,
263285,BR,-0.81,,,,,,,
263413,BR,-0.81,,,,,,,
263539,BR,-0.81,,,,,,,
264364,BR,-0.81,,,,,,,
266317,BR,-0.81,,,,,,,
266924,BR,-0.81,,,,,,,
267321,BR,-0.81,,,,,,,
268328,BR,-0.81,,,,,,,
268854,BR,-0.81,,,,,,,
268873,BR,-0.81,534.0,ip_hops,268873.0,6,873.0,Luiza Maria de Souza Sindelar ME,BR
269082,BR,-0.81,,,,,,,
269179,BR,-0.81,,,,,,,
269643,BR,-0.81,,,,,,,
270991,BR,-0.81,,,,,,,
52856,BR,-0.81,,,,,,,
52953,BR,-0.81,,,,,,,
52982,BR,-0.81,,,,,,,
53194,BR,-0.81,,,,,,,
271236,BR,-0.81,,,,,,,
271282,BR,-0.81,,,,,,,
271508,BR,-0.81,,,,,,,
61712,BR,-0.81,815.0,ip_hops,61712.0,6,999.0,YUPNET TELECOMUNICACOES LTDA,BR
61748,BR,-0.81,,,,,,,
61936,BR,-0.81,,,,,,,
61943,BR,-0.81,,,,,,,
264887,BR,-0.8099999999999999,,,,,,,
267451,BR,-0.8099999999999999,,,,,,,
268655,BR,-0.8099999999999999,337.0,ip_hops,268655.0,6,1040.0,SERGIO MURILO DOS SANTOS ME,BR
270553,BR,-0.8099999999999999,,,,,,,
262824,BR,-0.8,,,,,,,
263112,BR,-0.8,,,,,,,
263162,BR,-0.8,,,,,,,
263718,AR,-0.8,,,,,,,
263841,BR,-0.8,,,,,,,
264318,BR,-0.8,,,,,,,
264439,BR,-0.8,,,,,,,
264448,BR,-0.8,,,,,,,
264920,BR,-0.8,,,,,,,
266141,BR,-0.8,,,,,,,
266298,BR,-0.8,,,,,,,
266571,BR,-0.8,,,,,,,
267083,BR,-0.8,,,,,,,
267475,BR,-0.8,,,,,,,
268026,BR,-0.8,,,,,,,
268065,BR,-0.8,,,,,,,
268074,BR,-0.8,,,,,,,
268384,BR,-0.8,,,,,,,
268473,BR,-0.8,,,,,,,
269334,BR,-0.8,,,,,,,
269631,BR,-0.8,,,,,,,
270674,BR,-0.8,,,,,,,
270753,BR,-0.8,,,,,,,
271073,BR,-0.8,,,,,,,
271084,BR,-0.8,,,,,,,
271353,BR,-0.8,,,,,,,
262367,BR,-0.8,,,,,,,
271499,BR,-0.8,,,,,,,
271609,BR,-0.8,,,,,,,
10412,BR,-0.8,,,,,,,
263002,BR,-0.8,,,,,,,
263645,BR,-0.8,,,,,,,
263946,BR,-0.8,,,,,,,
266992,BR,-0.8,,,,,,,
267034,BR,-0.8,,,,,,,
267535,BR,-0.8,,,,,,,
268809,BR,-0.8,,,,,,,
269674,BR,-0.8,,,,,,,
270360,BR,-0.8,,,,,,,
270427,BR,-0.8,,,,,,,
270551,BR,-0.8,,,,,,,
270717,BR,-0.8,,,,,,,
52250,BO,-0.8,,,,,,,
52355,BO,-0.8,,,,,,,
271023,BR,-0.8,508.0,ip_hops,271023.0,6,1139.0,Telex Fibra,BR
271047,BR,-0.8,,,,,,,
53174,BR,-0.8,,,,,,,
271288,BR,-0.8,,,,,,,
271516,BR,-0.8,,,,,,,
61669,BR,-0.8,,,,,,,
262489,BR,-0.79,,,,,,,
262791,BR,-0.79,,,,,,,
263142,BR,-0.79,,,,,,,
263355,BR,-0.79,,,,,,,
263357,BR,-0.79,,,,,,,
263377,BR,-0.79,,,,,,,
263391,BR,-0.79,,,,,,,
263507,BR,-0.79,,,,,,,
263620,BR,-0.79,,,,,,,
263640,BR,-0.79,,,,,,,
264006,BR,-0.79,,,,,,,
264278,BR,-0.79,,,,,,,
264513,BR,-0.79,,,,,,,
264876,BR,-0.79,,,,,,,
265143,BR,-0.79,,,,,,,
265918,BR,-0.79,,,,,,,
266573,BR,-0.79,,,,,,,
267158,BR,-0.79,,,,,,,
267209,BR,-0.79,,,,,,,
267988,BR,-0.79,,,,,,,
268055,BR,-0.79,,,,,,,
268162,BR,-0.79,,,,,,,
268175,BR,-0.79,,,,,,,
268276,BR,-0.79,,,,,,,
268345,BR,-0.79,,,,,,,
268962,BR,-0.79,,,,,,,
269366,BR,-0.79,,,,,,,
269593,BR,-0.79,,,,,,,
269719,BR,-0.79,,,,,,,
271208,BR,-0.79,,,,,,,
271447,BR,-0.79,,,,,,,
10362,BR,-0.79,,,,,,,
264993,BR,-0.79,,,,,,,
265032,BR,-0.79,,,,,,,
265230,BR,-0.79,,,,,,,
265281,BR,-0.79,,,,,,,
265996,BR,-0.79,,,,,,,
28156,BR,-0.79,,,,,,,
266524,BR,-0.79,,,,,,,
266921,BR,-0.79,,,,,,,
267161,BR,-0.79,,,,,,,
268584,BR,-0.79,,,,,,,
268643,BR,-0.79,,,,,,,
268698,BR,-0.79,,,,,,,
268913,BR,-0.79,,,,,,,
269035,BR,-0.79,,,,,,,
269109,BR,-0.79,,,,,,,
269142,BR,-0.79,,,,,,,
270701,BR,-0.79,,,,,,,
270803,BR,-0.79,,,,,,,
52454,GT,-0.79,,,,,,,
52654,BR,-0.79,,,,,,,
52674,BR,-0.79,,,,,,,
271046,BR,-0.79,,,,,,,
53003,BR,-0.79,,,,,,,
53119,BR,-0.79,,,,,,,
53189,BR,-0.79,,,,,,,
271358,BR,-0.79,,,,,,,
61728,BR,-0.79,,,,,,,
61838,BR,-0.79,,,,,,,
61857,BR,-0.79,,,,,,,
61940,BR,-0.79,,,,,,,
262712,BR,-0.7800000000000001,,,,,,,
262433,BR,-0.78,,,,,,,
262646,BR,-0.78,,,,,,,
262931,DO,-0.78,,,,,,,
263129,BR,-0.78,,,,,,,
263255,BR,-0.78,,,,,,,
263267,BR,-0.78,,,,,,,
263385,BR,-0.78,,,,,,,
263530,BR,-0.78,,,,,,,
263609,BR,-0.78,,,,,,,
264442,BR,-0.78,,,,,,,
264650,AR,-0.78,,,,,,,
265197,BR,-0.78,,,,,,,
265740,AR,-0.78,,,,,,,
266021,BR,-0.78,,,,,,,
266244,BR,-0.78,,,,,,,
267058,BR,-0.78,,,,,,,
268128,BR,-0.78,,,,,,,
268151,BR,-0.78,,,,,,,
268289,BR,-0.78,,,,,,,
268432,BR,-0.78,,,,,,,
268772,BR,-0.78,,,,,,,
268793,BR,-0.78,,,,,,,
269296,BR,-0.78,,,,,,,
269995,AR,-0.78,,,,,,,
270893,BR,-0.78,,,,,,,
271853,AR,-0.78,,,,,,,
264398,BR,-0.78,,,,,,,
265214,BR,-0.78,,,,,,,
265215,BR,-0.78,,,,,,,
265379,BR,-0.78,,,,,,,
266044,BR,-0.78,,,,,,,
28254,BR,-0.78,,,,,,,
28646,BR,-0.78,,,,,,,
28647,BR,-0.78,,,,,,,
266356,BR,-0.78,,,,,,,
266922,BR,-0.78,,,,,,,
267029,BR,-0.78,,,,,,,
267229,BR,-0.78,,,,,,,
267688,AR,-0.78,,,,,,,
267732,AR,-0.78,,,,,,,
268404,BR,-0.78,,,,,,,
269089,BR,-0.78,,,,,,,
269180,BR,-0.78,,,,,,,
269614,BR,-0.78,,,,,,,
270361,BR,-0.78,,,,,,,
52406,AR,-0.78,,,,,,,
52565,BR,-0.78,,,,,,,
52622,BR,-0.78,,,,,,,
52911,BR,-0.78,,,,,,,
52947,BR,-0.78,,,,,,,
52991,BR,-0.78,,,,,,,
271509,BR,-0.78,,,,,,,
61649,BR,-0.78,,,,,,,
61798,BR,-0.78,,,,,,,
262269,BR,-0.77,,,,,,,
262280,BR,-0.77,,,,,,,
262313,BR,-0.77,,,,,,,
262331,BR,-0.77,,,,,,,
262515,BR,-0.77,,,,,,,
262536,BR,-0.77,,,,,,,
262629,BR,-0.77,,,,,,,
262651,BR,-0.77,,,,,,,
262879,BR,-0.77,,,,,,,
262963,BR,-0.77,,,,,,,
263095,BR,-0.77,,,,,,,
263256,BR,-0.77,,,,,,,
263261,BR,-0.77,,,,,,,
263273,BR,-0.77,,,,,,,
263274,BR,-0.77,,,,,,,
263287,BR,-0.77,,,,,,,
263358,BR,-0.77,,,,,,,
263376,BR,-0.77,,,,,,,
263381,BR,-0.77,,,,,,,
263417,BR,-0.77,,,,,,,
263540,BR,-0.77,,,,,,,
263595,BR,-0.77,,,,,,,
263662,BR,-0.77,,,,,,,
263670,BR,-0.77,,,,,,,
263673,BR,-0.77,,,,,,,
263728,CL,-0.77,,,,,,,
263855,BR,-0.77,,,,,,,
263890,BR,-0.77,,,,,,,
263909,BR,-0.77,,,,,,,
263922,BR,-0.77,,,,,,,
264037,BR,-0.77,,,,,,,
264044,BR,-0.77,,,,,,,
264061,BR,-0.77,,,,,,,
264095,BR,-0.77,,,,,,,
264102,BR,-0.77,,,,,,,
264261,BR,-0.77,,,,,,,
264291,BR,-0.77,,,,,,,
264314,BR,-0.77,,,,,,,
264363,BR,-0.77,,,,,,,
264370,BR,-0.77,,,,,,,
264372,BR,-0.77,,,,,,,
264396,BR,-0.77,,,,,,,
264467,BR,-0.77,,,,,,,
264468,BR,-0.77,,,,,,,
264469,BR,-0.77,,,,,,,
264476,BR,-0.77,,,,,,,
264481,BR,-0.77,,,,,,,
264482,BR,-0.77,,,,,,,
264534,BR,-0.77,,,,,,,
264581,BR,-0.77,,,,,,,
264879,BR,-0.77,30.0,ip_hops,264879.0,6,1400.0,Nova Internet e Tecnologia Ltda Me,BR
264883,BR,-0.77,,,,,,,
264895,BR,-0.77,,,,,,,
264979,BR,-0.77,,,,,,,
265100,BR,-0.77,,,,,,,
265165,BR,-0.77,,,,,,,
265183,BR,-0.77,,,,,,,
265242,BR,-0.77,,,,,,,
265270,BR,-0.77,,,,,,,
265273,BR,-0.77,,,,,,,
265325,BR,-0.77,,,,,,,
265456,BR,-0.77,,,,,,,
265458,BR,-0.77,,,,,,,
265490,BR,-0.77,,,,,,,
265916,BR,-0.77,,,,,,,
265939,BR,-0.77,,,,,,,
266077,BR,-0.77,,,,,,,
266161,BR,-0.77,,,,,,,
266187,BR,-0.77,,,,,,,
266212,BR,-0.77,,,,,,,
266216,BR,-0.77,597.0,ip_hops,266216.0,6,933.0,BRASIL LIKE TELECOMUNICACOES EIRELLI,BR
266336,BR,-0.77,,,,,,,
266354,BR,-0.77,,,,,,,
266411,BR,-0.77,,,,,,,
266426,BR,-0.77,,,,,,,
266432,BR,-0.77,,,,,,,
266461,BR,-0.77,,,,,,,
266474,BR,-0.77,,,,,,,
266589,BR,-0.77,,,,,,,
266604,BR,-0.77,,,,,,,
267049,BR,-0.77,,,,,,,
267128,BR,-0.77,,,,,,,
267191,BR,-0.77,,,,,,,
267310,BR,-0.77,,,,,,,
267352,BR,-0.77,,,,,,,
267392,BR,-0.77,,,,,,,
267491,BR,-0.77,,,,,,,
267496,BR,-0.77,,,,,,,
267509,BR,-0.77,,,,,,,
267515,BR,-0.77,,,,,,,
268014,BR,-0.77,,,,,,,
268015,BR,-0.77,,,,,,,
268070,BR,-0.77,,,,,,,
268073,BR,-0.77,,,,,,,
268203,BR,-0.77,,,,,,,
268306,BR,-0.77,,,,,,,
268308,BR,-0.77,,,,,,,
268464,BR,-0.77,,,,,,,
268475,BR,-0.77,,,,,,,
268497,BR,-0.77,,,,,,,
268523,BR,-0.77,546.0,ip_hops,268523.0,6,972.0,UsaFibra Nettfacil Tecnologia e Servicos Ltda,BR
268536,BR,-0.77,,,,,,,
268715,BR,-0.77,,,,,,,
268743,BR,-0.77,,,,,,,
268745,BR,-0.77,,,,,,,
268759,BR,-0.77,,,,,,,
268794,BR,-0.77,,,,,,,
268807,BR,-0.77,,,,,,,
268843,BR,-0.77,884.0,ip_hops,268843.0,6,874.0,CDNTV TECNOLOGIA LTDA,BR
268844,BR,-0.77,,,,,,,
268933,BR,-0.77,,,,,,,
268958,BR,-0.77,,,,,,,
269048,BR,-0.77,,,,,,,
269086,BR,-0.77,,,,,,,
269101,BR,-0.77,,,,,,,
269132,BR,-0.77,,,,,,,
269209,BR,-0.77,,,,,,,
269324,BR,-0.77,,,,,,,
269416,BR,-0.77,,,,,,,
7313,BR,-0.77,,,,,,,
269471,BR,-0.77,,,,,,,
269549,BR,-0.77,,,,,,,
270319,BR,-0.77,,,,,,,
270328,BR,-0.77,,,,,,,
270681,BR,-0.77,,,,,,,
270712,BR,-0.77,,,,,,,
270738,BR,-0.77,,,,,,,
270828,BR,-0.77,,,,,,,
270856,BR,-0.77,,,,,,,
271008,BR,-0.77,,,,,,,
271117,BR,-0.77,,,,,,,
271239,BR,-0.77,,,,,,,
271351,BR,-0.77,,,,,,,
271360,BR,-0.77,,,,,,,
262356,BR,-0.77,,,,,,,
271396,BR,-0.77,,,,,,,
271567,BR,-0.77,,,,,,,
262407,BR,-0.77,,,,,,,
271703,BR,-0.77,,,,,,,
271722,BR,-0.77,,,,,,,
262508,BR,-0.77,,,,,,,
272232,BR,-0.77,,,,,,,
272284,BR,-0.77,,,,,,,
272588,BR,-0.77,,,,,,,
262991,BR,-0.77,,,,,,,
263406,BR,-0.77,,,,,,,
263428,BR,-0.77,,,,,,,
263488,BR,-0.77,,,,,,,
263547,BR,-0.77,,,,,,,
263556,BR,-0.77,,,,,,,
271048,BR,-0.77,,,,,,,
263850,BR,-0.77,,,,,,,
264019,BR,-0.77,,,,,,,
264080,BR,-0.77,,,,,,,
264256,BR,-0.77,,,,,,,
19723,BR,-0.77,,,,,,,
265037,BR,-0.77,,,,,,,
265202,BR,-0.77,,,,,,,
265212,BR,-0.77,,,,,,,
265358,BR,-0.77,,,,,,,
265362,BR,-0.77,,,,,,,
265372,BR,-0.77,,,,,,,
265431,BR,-0.77,,,,,,,
265988,BR,-0.77,,,,,,,
266062,BR,-0.77,,,,,,,
28157,BR,-0.77,,,,,,,
28276,BR,-0.77,,,,,,,
28645,BR,-0.77,,,,,,,
28650,BR,-0.77,,,,,,,
266455,BR,-0.77,,,,,,,
267230,BR,-0.77,,,,,,,
267247,BR,-0.77,,,,,,,
267386,BR,-0.77,,,,,,,
267626,BR,-0.77,,,,,,,
267668,BR,-0.77,,,,,,,
268178,BR,-0.77,,,,,,,
268278,BR,-0.77,,,,,,,
268460,BR,-0.77,,,,,,,
268558,BR,-0.77,,,,,,,
268585,BR,-0.77,,,,,,,
268766,BR,-0.77,,,,,,,
268783,BR,-0.77,,,,,,,
268850,BR,-0.77,,,,,,,
268882,BR,-0.77,,,,,,,
268889,BR,-0.77,,,,,,,
268916,BR,-0.77,,,,,,,
268920,BR,-0.77,,,,,,,
268948,BR,-0.77,,,,,,,
269005,BR,-0.77,,,,,,,
269008,BR,-0.77,,,,,,,
269289,BR,-0.77,,,,,,,
269406,BR,-0.77,,,,,,,
269560,BR,-0.77,,,,,,,
269568,BR,-0.77,,,,,,,
269607,BR,-0.77,,,,,,,
269616,BR,-0.77,,,,,,,
269675,BR,-0.77,,,,,,,
269688,BR,-0.77,,,,,,,
270379,BR,-0.77,,,,,,,
270438,BR,-0.77,,,,,,,
270446,BR,-0.77,,,,,,,
270612,BR,-0.77,,,,,,,
270666,BR,-0.77,,,,,,,
270693,BR,-0.77,,,,,,,
270794,BR,-0.77,,,,,,,
270807,BR,-0.77,,,,,,,
270810,BR,-0.77,,,,,,,
52552,BR,-0.77,,,,,,,
52608,BR,-0.77,,,,,,,
52636,BR,-0.77,,,,,,,
52645,BR,-0.77,,,,,,,
52646,BR,-0.77,,,,,,,
52825,BR,-0.77,,,,,,,
52844,BR,-0.77,,,,,,,
52886,BR,-0.77,,,,,,,
52961,BR,-0.77,,,,,,,
52969,BR,-0.77,,,,,,,
271044,BR,-0.77,,,,,,,
52993,BR,-0.77,,,,,,,
53000,BR,-0.77,,,,,,,
271053,BR,-0.77,,,,,,,
53193,BR,-0.77,,,,,,,
53215,BR,-0.77,,,,,,,
53228,BR,-0.77,,,,,,,
271162,BR,-0.77,,,,,,,
271188,BR,-0.77,,,,,,,
271304,BR,-0.77,,,,,,,
271429,BR,-0.77,,,,,,,
271498,BR,-0.77,,,,,,,
271511,BR,-0.77,,,,,,,
272161,BR,-0.77,,,,,,,
272185,BR,-0.77,,,,,,,
272226,BR,-0.77,,,,,,,
61569,BR,-0.77,,,,,,,
61672,BR,-0.77,,,,,,,
61681,BR,-0.77,118.0,ip_hops,61681.0,6,1124.0,MEGANET BRASIL,BR
61814,BR,-0.77,,,,,,,
61835,BR,-0.77,,,,,,,
61840,BR,-0.77,,,,,,,
61862,BR,-0.77,,,,,,,
61866,BR,-0.77,,,,,,,
61892,BR,-0.77,,,,,,,
268855,BR,-0.7600000000000001,,,,,,,
262641,BR,-0.76,,,,,,,
262779,BR,-0.76,,,,,,,
262873,BR,-0.76,,,,,,,
263266,BR,-0.76,,,,,,,
263472,BR,-0.76,,,,,,,
264241,BR,-0.76,,,,,,,
264437,BR,-0.76,,,,,,,
266006,BR,-0.76,,,,,,,
266505,BR,-0.76,,,,,,,
266537,BR,-0.76,,,,,,,
266562,BR,-0.76,,,,,,,
267507,BR,-0.76,,,,,,,
267588,BR,-0.76,,,,,,,
268233,BR,-0.76,,,,,,,
268529,BR,-0.76,,,,,,,
269097,BR,-0.76,,,,,,,
269938,PE,-0.76,,,,,,,
270293,BR,-0.76,,,,,,,
270838,BR,-0.76,,,,,,,
271383,BR,-0.76,,,,,,,
271835,PE,-0.76,,,,,,,
262473,BR,-0.76,,,,,,,
262841,BR,-0.76,,,,,,,
263574,BR,-0.76,,,,,,,
264117,BR,-0.76,,,,,,,
19182,BR,-0.76,,,,,,,
264899,BR,-0.76,,,,,,,
265409,BR,-0.76,,,,,,,
265886,BR,-0.76,,,,,,,
265980,BR,-0.76,,,,,,,
266058,BR,-0.76,,,,,,,
28133,BR,-0.76,,,,,,,
28234,BR,-0.76,,,,,,,
28275,BR,-0.76,,,,,,,
267570,BR,-0.76,,,,,,,
268375,BR,-0.76,,,,,,,
269221,BR,-0.76,,,,,,,
269387,BR,-0.76,,,,,,,
262411,BR,-0.76,,,,,,,
52583,BR,-0.76,,,,,,,
53107,BR,-0.76,,,,,,,
271077,BR,-0.76,,,,,,,
53146,BR,-0.76,,,,,,,
271466,BR,-0.76,,,,,,,
61799,BR,-0.76,,,,,,,
61855,BR,-0.76,,,,,,,
61898,BR,-0.76,,,,,,,
269365,BR,-0.7500000000000001,,,,,,,
272559,BR,-0.7500000000000001,,,,,,,
264244,BR,-0.7500000000000001,,,,,,,
269488,BR,-0.7500000000000001,,,,,,,
61822,BR,-0.7500000000000001,,,,,,,
262614,BR,-0.75,,,,,,,
263461,BR,-0.75,,,,,,,
264152,BR,-0.75,,,,,,,
264321,BR,-0.75,,,,,,,
264342,BR,-0.75,,,,,,,
264496,BR,-0.75,,,,,,,
264567,BR,-0.75,,,,,,,
264602,BR,-0.75,,,,,,,
265163,BR,-0.75,,,,,,,
266157,BR,-0.75,,,,,,,
266358,BR,-0.75,,,,,,,
267367,BR,-0.75,,,,,,,
267541,BR,-0.75,,,,,,,
267864,AR,-0.75,,,,,,,
268028,BR,-0.75,,,,,,,
268817,BR,-0.75,,,,,,,
268985,BR,-0.75,,,,,,,
269338,BR,-0.75,,,,,,,
270374,BR,-0.75,,,,,,,
270709,BR,-0.75,,,,,,,
270868,BR,-0.75,,,,,,,
264783,PE,-0.75,,,,,,,
23128,BR,-0.75,,,,,,,
265500,BR,-0.75,,,,,,,
27979,CL,-0.75,,,,,,,
28107,AR,-0.75,,,,,,,
28308,BR,-0.75,,,,,,,
28326,BR,-0.75,,,,,,,
28661,BR,-0.75,1034.0,ip_hops,28661.0,4,2309.0,HOTLINK INTERNET LTDA,BR
267387,BR,-0.75,,,,,,,
267578,BR,-0.75,,,,,,,
268437,BR,-0.75,,,,,,,
268633,BR,-0.75,,,,,,,
270402,BR,-0.75,,,,,,,
270907,BR,-0.75,,,,,,,
52756,BR,-0.75,,,,,,,
271033,BR,-0.75,,,,,,,
53096,BR,-0.75,,,,,,,
61651,BR,-0.75,,,,,,,
272262,BR,-0.7400000000000002,,,,,,,
264327,BR,-0.7400000000000001,,,,,,,
266457,BR,-0.7400000000000001,,,,,,,
268108,BR,-0.7400000000000001,,,,,,,
271727,BR,-0.7400000000000001,,,,,,,
262314,BR,-0.74,,,,,,,
262583,BR,-0.74,,,,,,,
262593,BR,-0.74,,,,,,,
262655,BR,-0.74,,,,,,,
263063,BR,-0.74,,,,,,,
263118,BR,-0.74,,,,,,,
263126,BR,-0.74,,,,,,,
263159,BR,-0.74,183.0,ip_hops,263159.0,6,1142.0,BRASTURBO TELECOMUNICACOES LTDA ME,BR
263876,BR,-0.74,,,,,,,
264092,BR,-0.74,,,,,,,
264185,BR,-0.74,,,,,,,
264304,BR,-0.74,,,,,,,
264374,BR,-0.74,,,,,,,
264580,BR,-0.74,,,,,,,
264583,BR,-0.74,,,,,,,
264607,AR,-0.74,,,,,,,
264955,BR,-0.74,,,,,,,
265149,BR,-0.74,,,,,,,
265479,BR,-0.74,,,,,,,
265643,AR,-0.74,,,,,,,
265687,AR,-0.74,,,,,,,
265835,AR,-0.74,,,,,,,
266154,BR,-0.74,,,,,,,
266511,BR,-0.74,,,,,,,
266960,BR,-0.74,,,,,,,
267125,BR,-0.74,,,,,,,
267214,BR,-0.74,,,,,,,
267222,BR,-0.74,,,,,,,
267334,BR,-0.74,,,,,,,
267820,AR,-0.74,,,,,,,
267956,BR,-0.74,,,,,,,
268243,BR,-0.74,,,,,,,
268678,BR,-0.74,,,,,,,
268684,BR,-0.74,,,,,,,
268876,BR,-0.74,,,,,,,
269052,BR,-0.74,,,,,,,
7465,BR,-0.74,,,,,,,
270327,BR,-0.74,,,,,,,
270540,BR,-0.74,,,,,,,
271108,BR,-0.74,,,,,,,
271412,BR,-0.74,591.0,ip_hops,271412.0,6,1402.0,FR Sousa Telecomunicacoes LTDA - ME,BR
271529,BR,-0.74,,,,,,,
262414,BR,-0.74,,,,,,,
271761,BR,-0.74,,,,,,,
271803,CL,-0.74,,,,,,,
262477,BR,-0.74,,,,,,,
272249,BR,-0.74,217.0,ip_hops,272249.0,6,875.0,IFLEX TELECOM LTDA,BR
263046,BR,-0.74,,,,,,,
14571,BR,-0.74,,,,,,,
263576,BR,-0.74,,,,,,,
263591,BR,-0.74,,,,,,,
263915,BR,-0.74,,,,,,,
264234,BR,-0.74,,,,,,,
264983,BR,-0.74,,,,,,,
265318,BR,-0.74,,,,,,,
265434,BR,-0.74,,,,,,,
266142,BR,-0.74,,,,,,,
28466,MX,-0.74,,,,,,,
267170,BR,-0.74,,,,,,,
267224,BR,-0.74,,,,,,,
267576,BR,-0.74,,,,,,,
268509,BR,-0.74,,,,,,,
268639,BR,-0.74,,,,,,,
269045,BR,-0.74,,,,,,,
269053,BR,-0.74,,,,,,,
270459,BR,-0.74,,,,,,,
270602,BR,-0.74,,,,,,,
270687,BR,-0.74,,,,,,,
52555,BR,-0.74,,,,,,,
52582,BR,-0.74,,,,,,,
52712,BR,-0.74,,,,,,,
52890,BR,-0.74,,,,,,,
52903,BR,-0.74,170.0,ip_hops,52903.0,6,871.0,Sglinknet Telecomunicacoes Ltda-ME,BR
52920,BR,-0.74,,,,,,,
53012,BR,-0.74,,,,,,,
271067,BR,-0.74,,,,,,,
271167,BR,-0.74,,,,,,,
61496,AR,-0.74,,,,,,,
61754,BR,-0.74,,,,,,,
264393,BR,-0.7300000000000001,,,,,,,
267149,BR,-0.7300000000000001,,,,,,,
268106,BR,-0.7300000000000001,,,,,,,
268548,BR,-0.7300000000000001,,,,,,,
268751,BR,-0.7300000000000001,,,,,,,
11751,BR,-0.7300000000000001,,,,,,,
264159,BR,-0.7300000000000001,,,,,,,
53221,BR,-0.7300000000000001,,,,,,,
262490,BR,-0.73,,,,,,,
262506,BR,-0.73,,,,,,,
262790,BR,-0.73,,,,,,,
262834,BR,-0.73,,,,,,,
262949,BR,-0.73,,,,,,,
263251,BR,-0.73,,,,,,,
263524,BR,-0.73,,,,,,,
263648,BR,-0.73,,,,,,,
263878,BR,-0.73,,,,,,,
264014,BR,-0.73,,,,,,,
264110,BR,-0.73,,,,,,,
264310,BR,-0.73,,,,,,,
264891,BR,-0.73,,,,,,,
264956,BR,-0.73,,,,,,,
264972,BR,-0.73,,,,,,,
265260,BR,-0.73,,,,,,,
265693,CO,-0.73,,,,,,,
266034,BR,-0.73,,,,,,,
266087,BR,-0.73,,,,,,,
266355,BR,-0.73,,,,,,,
266535,BR,-0.73,,,,,,,
266646,BR,-0.73,,,,,,,
266706,CL,-0.73,,,,,,,
266877,CO,-0.73,,,,,,,
267088,BR,-0.73,,,,,,,
267188,BR,-0.73,,,,,,,
267192,BR,-0.73,,,,,,,
267256,BR,-0.73,,,,,,,
267277,BR,-0.73,,,,,,,
267611,BR,-0.73,,,,,,,
267867,AR,-0.73,,,,,,,
268342,BR,-0.73,,,,,,,
268459,BR,-0.73,,,,,,,
268982,BR,-0.73,,,,,,,
269204,BR,-0.73,,,,,,,
269243,BR,-0.73,,,,,,,
269326,BR,-0.73,,,,,,,
269433,BR,-0.73,,,,,,,
270265,BR,-0.73,,,,,,,
270290,BR,-0.73,,,,,,,
270346,BR,-0.73,,,,,,,
270470,BR,-0.73,,,,,,,
262323,BR,-0.73,,,,,,,
271240,BR,-0.73,,,,,,,
271243,BR,-0.73,,,,,,,
10670,BR,-0.73,,,,,,,
14204,BR,-0.73,,,,,,,
263534,BR,-0.73,,,,,,,
263582,BR,-0.73,,,,,,,
264724,CL,-0.73,,,,,,,
264854,CL,-0.73,,,,,,,
265016,BR,-0.73,,,,,,,
266360,BR,-0.73,,,,,,,
268197,BR,-0.73,,,,,,,
269090,BR,-0.73,700.0,ip_hops,269090.0,6,1073.0,C P COMUNICACAO LTDA,BR
269173,BR,-0.73,,,,,,,
269175,BR,-0.73,,,,,,,
269671,BR,-0.73,,,,,,,
262478,BR,-0.73,,,,,,,
52695,BR,-0.73,,,,,,,
271289,BR,-0.73,,,,,,,
272542,BR,-0.73,,,,,,,
61577,BR,-0.73,,,,,,,
61951,BR,-0.73,,,,,,,
64131,CL,-0.73,,,,,,,
268508,BR,-0.7200000000000002,,,,,,,
263295,BR,-0.7200000000000001,,,,,,,
263952,BR,-0.7200000000000001,,,,,,,
265152,BR,-0.7200000000000001,,,,,,,
266978,BR,-0.7200000000000001,,,,,,,
267378,BR,-0.7200000000000001,,,,,,,
269235,BR,-0.7200000000000001,,,,,,,
270429,BR,-0.7200000000000001,,,,,,,
263852,BR,-0.7200000000000001,,,,,,,
265363,BR,-0.7200000000000001,,,,,,,
267540,BR,-0.7200000000000001,,,,,,,
268561,BR,-0.7200000000000001,,,,,,,
268607,BR,-0.7200000000000001,,,,,,,
269497,BR,-0.7200000000000001,,,,,,,
270967,BR,-0.7200000000000001,851.0,ip_hops,270967.0,6,938.0,T S MONTENEGRO SERVICOS DE TI LTDA,BR
52841,BR,-0.7200000000000001,,,,,,,
52887,BR,-0.7200000000000001,,,,,,,
271263,BR,-0.7200000000000001,,,,,,,
262276,BR,-0.72,,,,,,,
262464,BR,-0.72,,,,,,,
262552,BR,-0.72,,,,,,,
262820,BR,-0.72,,,,,,,
263642,BR,-0.72,,,,,,,
264026,BR,-0.72,,,,,,,
264101,BR,-0.72,,,,,,,
